ticker,date,price
002030.SZ,2017-02-17,20.05
002030.SZ,2017-02-20,20.05
002030.SZ,2017-02-21,20.18
002030.SZ,2017-02-22,20.16
002030.SZ,2017-02-23,20.03
002030.SZ,2017-02-24,20.17
002030.SZ,2017-02-27,19.77
002030.SZ,2017-02-28,19.92
002030.SZ,2017-03-01,20.24
002030.SZ,2017-03-02,19.95
002030.SZ,2017-03-03,19.98
002030.SZ,2017-03-06,20.18
002030.SZ,2017-03-07,20.98
002030.SZ,2017-03-08,20.69
002030.SZ,2017-03-09,21.01
002030.SZ,2017-03-10,20.7
002030.SZ,2017-03-13,20.96
002030.SZ,2017-03-14,20.75
002030.SZ,2017-03-15,21.08
002030.SZ,2017-03-16,21.51
002030.SZ,2017-03-17,21.11
002030.SZ,2017-03-20,21.07
002030.SZ,2017-03-21,20.72
002030.SZ,2017-03-22,20.62
002030.SZ,2017-03-23,20.6
002030.SZ,2017-03-24,20.5
002030.SZ,2017-03-27,20.63
002030.SZ,2017-03-28,20.35
002030.SZ,2017-03-29,20.0
002030.SZ,2017-03-30,19.36
002030.SZ,2017-03-31,19.37
002030.SZ,2017-04-03,19.37
002030.SZ,2017-04-04,19.37
002030.SZ,2017-04-05,19.65
002030.SZ,2017-04-06,19.55
002030.SZ,2017-04-07,19.55
002030.SZ,2017-04-10,19.21
002030.SZ,2017-04-11,19.24
002030.SZ,2017-04-12,19.25
002030.SZ,2017-04-13,19.43
002030.SZ,2017-04-14,19.05
002030.SZ,2017-04-17,18.84
002030.SZ,2017-04-18,18.56
002030.SZ,2017-04-19,18.33
002030.SZ,2017-04-20,18.48
002030.SZ,2017-04-21,18.45
002030.SZ,2017-04-24,17.91
002030.SZ,2017-04-25,17.87
002030.SZ,2017-04-26,17.85
002030.SZ,2017-04-27,18.09
002030.SZ,2017-04-28,18.8
002030.SZ,2017-05-01,18.8
002030.SZ,2017-05-02,18.69
002030.SZ,2017-05-03,18.77
002030.SZ,2017-05-04,18.59
002030.SZ,2017-05-05,18.07
002030.SZ,2017-05-08,17.43
002030.SZ,2017-05-09,17.63
002030.SZ,2017-05-10,17.05
002030.SZ,2017-05-11,16.85
002030.SZ,2017-05-12,16.61
002030.SZ,2017-05-15,16.56
002030.SZ,2017-05-16,16.89
002030.SZ,2017-05-17,17.12
002030.SZ,2017-05-18,17.02
002030.SZ,2017-05-19,17.05
002030.SZ,2017-05-22,17.54
002030.SZ,2017-05-23,17.01
002030.SZ,2017-05-24,17.38
002030.SZ,2017-05-25,18.12
002030.SZ,2017-05-26,18.14
002030.SZ,2017-05-29,18.14
002030.SZ,2017-05-30,18.14
002030.SZ,2017-05-31,17.84
002030.SZ,2017-06-01,17.18
002030.SZ,2017-06-02,17.51
002030.SZ,2017-06-05,17.5
002030.SZ,2017-06-06,17.49
002030.SZ,2017-06-07,17.91
002030.SZ,2017-06-08,17.96
002030.SZ,2017-06-09,18.12
002030.SZ,2017-06-12,17.59
002030.SZ,2017-06-13,17.81
002030.SZ,2017-06-14,17.92
002030.SZ,2017-06-15,18.18
002030.SZ,2017-06-16,18.17
002030.SZ,2017-06-19,18.06
002030.SZ,2017-06-20,17.97
002030.SZ,2017-06-21,18.38
002030.SZ,2017-06-22,18.16
002030.SZ,2017-06-23,18.45
002030.SZ,2017-06-26,18.81
002030.SZ,2017-06-27,19.83
002030.SZ,2017-06-28,19.56
002030.SZ,2017-06-29,19.88
002030.SZ,2017-06-30,19.81
002030.SZ,2017-07-03,20.08
002030.SZ,2017-07-04,19.64
002030.SZ,2017-07-05,19.64
002030.SZ,2017-07-06,19.07
002030.SZ,2017-07-07,19.24
002030.SZ,2017-07-10,19.63
002030.SZ,2017-07-11,20.22
002030.SZ,2017-07-12,20.23
002030.SZ,2017-07-13,21.81
002030.SZ,2017-07-14,19.93
002030.SZ,2017-07-17,18.17
002030.SZ,2017-07-18,18.22
002030.SZ,2017-07-19,18.24
002030.SZ,2017-07-20,18.21
002030.SZ,2017-07-21,18.02
002030.SZ,2017-07-24,17.99
002030.SZ,2017-07-25,18.35
002030.SZ,2017-07-26,18.08
002030.SZ,2017-07-27,18.18
002030.SZ,2017-07-28,18.21
002030.SZ,2017-07-31,18.0
002030.SZ,2017-08-01,17.75
002030.SZ,2017-08-02,17.75
002030.SZ,2017-08-03,17.75
002030.SZ,2017-08-04,17.66
002030.SZ,2017-08-07,18.63
002030.SZ,2017-08-08,18.63
002030.SZ,2017-08-09,18.28
002030.SZ,2017-08-10,17.77
002030.SZ,2017-08-11,17.43
002030.SZ,2017-08-14,17.63
002030.SZ,2017-08-15,17.58
002030.SZ,2017-08-16,17.99
002030.SZ,2017-08-17,18.08
002030.SZ,2017-08-18,17.83
002030.SZ,2017-08-21,18.09
002030.SZ,2017-08-22,17.83
002030.SZ,2017-08-23,17.65
002030.SZ,2017-08-24,17.55
002030.SZ,2017-08-25,17.87
002030.SZ,2017-08-28,17.95
002030.SZ,2017-08-29,17.8
002030.SZ,2017-08-30,17.9
002030.SZ,2017-08-31,18.31
002030.SZ,2017-09-01,18.05
002030.SZ,2017-09-04,17.91
002030.SZ,2017-09-05,18.13
002030.SZ,2017-09-06,18.34
002030.SZ,2017-09-07,18.35
002030.SZ,2017-09-08,19.02
002030.SZ,2017-09-11,18.85
002030.SZ,2017-09-12,19.3
002030.SZ,2017-09-13,19.36
002030.SZ,2017-09-14,19.99
002030.SZ,2017-09-15,19.12
002030.SZ,2017-09-18,19.13
002030.SZ,2017-09-19,18.88
002030.SZ,2017-09-20,19.11
002030.SZ,2017-09-21,18.95
002030.SZ,2017-09-22,18.59
002030.SZ,2017-09-25,18.92
002030.SZ,2017-09-26,18.58
002030.SZ,2017-09-27,18.59
002030.SZ,2017-09-28,18.15
002030.SZ,2017-09-29,18.24
002030.SZ,2017-10-02,18.24
002030.SZ,2017-10-03,18.24
002030.SZ,2017-10-04,18.24
002030.SZ,2017-10-05,18.24
002030.SZ,2017-10-06,18.24
002030.SZ,2017-10-09,18.5
002030.SZ,2017-10-10,19.25
002030.SZ,2017-10-11,19.0
002030.SZ,2017-10-12,19.26
002030.SZ,2017-10-13,19.15
002030.SZ,2017-10-16,18.43
002030.SZ,2017-10-17,18.45
002030.SZ,2017-10-18,18.2
002030.SZ,2017-10-19,18.05
002030.SZ,2017-10-20,18.24
002030.SZ,2017-10-23,18.26
002030.SZ,2017-10-24,17.99
002030.SZ,2017-10-25,18.16
002030.SZ,2017-10-26,18.22
002030.SZ,2017-10-27,18.27
002030.SZ,2017-10-30,17.27
002030.SZ,2017-10-31,17.41
002030.SZ,2017-11-01,17.25
002030.SZ,2017-11-02,17.05
002030.SZ,2017-11-03,16.64
002030.SZ,2017-11-06,16.94
002030.SZ,2017-11-07,17.29
002030.SZ,2017-11-08,17.27
002030.SZ,2017-11-09,17.37
002030.SZ,2017-11-10,17.24
002030.SZ,2017-11-13,17.18
002030.SZ,2017-11-14,17.84
002030.SZ,2017-11-15,17.67
002030.SZ,2017-11-16,18.25
002030.SZ,2017-11-17,17.66
002030.SZ,2017-11-20,18.47
002030.SZ,2017-11-21,18.87
002030.SZ,2017-11-22,18.85
002030.SZ,2017-11-23,17.97
002030.SZ,2017-11-24,17.71
002030.SZ,2017-11-27,17.16
002030.SZ,2017-11-28,17.32
002030.SZ,2017-11-29,17.15
002030.SZ,2017-11-30,17.13
002030.SZ,2017-12-01,17.37
002030.SZ,2017-12-04,16.95
002030.SZ,2017-12-05,16.66
002030.SZ,2017-12-06,16.77
002030.SZ,2017-12-07,17.0
002030.SZ,2017-12-08,17.25
002030.SZ,2017-12-11,17.22
002030.SZ,2017-12-12,16.91
002030.SZ,2017-12-13,16.96
002030.SZ,2017-12-14,16.95
002030.SZ,2017-12-15,17.03
002030.SZ,2017-12-18,16.7
002030.SZ,2017-12-19,16.81
002030.SZ,2017-12-20,16.55
002030.SZ,2017-12-21,16.62
002030.SZ,2017-12-22,16.66
002030.SZ,2017-12-25,16.66
002030.SZ,2017-12-26,16.78
002030.SZ,2017-12-27,16.73
002030.SZ,2017-12-28,16.84
002030.SZ,2017-12-29,16.89
002030.SZ,2018-01-01,16.89
002030.SZ,2018-01-02,16.99
002030.SZ,2018-01-03,17.21
002030.SZ,2018-01-04,17.21
002030.SZ,2018-01-05,16.98
002030.SZ,2018-01-08,17.05
002030.SZ,2018-01-09,17.12
002030.SZ,2018-01-10,16.76
002030.SZ,2018-01-11,16.8
002030.SZ,2018-01-12,16.62
002030.SZ,2018-01-15,16.82
002030.SZ,2018-01-16,16.63
002030.SZ,2018-01-17,16.15
002030.SZ,2018-01-18,15.95
002030.SZ,2018-01-19,15.97
002030.SZ,2018-01-22,16.02
002030.SZ,2018-01-23,16.05
002030.SZ,2018-01-24,16.17
002030.SZ,2018-01-25,16.14
002030.SZ,2018-01-26,16.05
002030.SZ,2018-01-29,15.88
002030.SZ,2018-01-30,15.72
002030.SZ,2018-01-31,14.63
002030.SZ,2018-02-01,13.28
002030.SZ,2018-02-02,12.71
002030.SZ,2018-02-05,12.43
002030.SZ,2018-02-06,11.65
002030.SZ,2018-02-07,11.77
002030.SZ,2018-02-08,12.32
002030.SZ,2018-02-09,11.86
002030.SZ,2018-02-12,12.19
002030.SZ,2018-02-13,12.1
002030.SZ,2018-02-14,12.08
002030.SZ,2018-02-15,12.08
002030.SZ,2018-02-16,12.08
002030.SZ,2018-02-19,12.08
002030.SZ,2018-02-20,12.08
002030.SZ,2018-02-21,12.08
002030.SZ,2018-02-22,12.31
002030.SZ,2018-02-23,12.58
002030.SZ,2018-02-26,13.18
002030.SZ,2018-02-27,13.06
002030.SZ,2018-02-28,13.0
002030.SZ,2018-03-01,13.34
002030.SZ,2018-03-02,13.25
002030.SZ,2018-03-05,13.23
002030.SZ,2018-03-06,13.35
002030.SZ,2018-03-07,13.44
002030.SZ,2018-03-08,13.49
002030.SZ,2018-03-09,13.89
002030.SZ,2018-03-12,13.95
002030.SZ,2018-03-13,13.74
002030.SZ,2018-03-14,13.35
002030.SZ,2018-03-15,13.31
002030.SZ,2018-03-16,13.32
002030.SZ,2018-03-19,13.37
002030.SZ,2018-03-20,13.91
002030.SZ,2018-03-21,13.65
002030.SZ,2018-03-22,13.55
002030.SZ,2018-03-23,12.48
002030.SZ,2018-03-26,12.64
002030.SZ,2018-03-27,13.0
002030.SZ,2018-03-28,14.3
002030.SZ,2018-03-29,14.37
002030.SZ,2018-03-30,14.7
002030.SZ,2018-04-02,14.56
002030.SZ,2018-04-03,14.72
002030.SZ,2018-04-04,14.41
002030.SZ,2018-04-05,14.41
002030.SZ,2018-04-06,14.41
002030.SZ,2018-04-09,14.74
002030.SZ,2018-04-10,14.73
002030.SZ,2018-04-11,14.79
002030.SZ,2018-04-12,14.96
002030.SZ,2018-04-13,14.81
002030.SZ,2018-04-16,14.81
002030.SZ,2018-04-17,14.64
002030.SZ,2018-04-18,14.99
002030.SZ,2018-04-19,15.11
002030.SZ,2018-04-20,14.53
002030.SZ,2018-04-23,14.75
002030.SZ,2018-04-24,14.96
002030.SZ,2018-04-25,15.36
002030.SZ,2018-04-26,14.85
002030.SZ,2018-04-27,15.19
002030.SZ,2018-04-30,15.19
002030.SZ,2018-05-01,15.19
002030.SZ,2018-05-02,15.55
002030.SZ,2018-05-03,15.62
002030.SZ,2018-05-04,15.55
002030.SZ,2018-05-07,15.82
002030.SZ,2018-05-08,15.8
002030.SZ,2018-05-09,15.55
002030.SZ,2018-05-10,15.76
002030.SZ,2018-05-11,15.64
002030.SZ,2018-05-14,15.45
002030.SZ,2018-05-15,15.44
002030.SZ,2018-05-16,15.91
002030.SZ,2018-05-17,15.77
002030.SZ,2018-05-18,15.55
002030.SZ,2018-05-21,15.6
002030.SZ,2018-05-22,15.84
002030.SZ,2018-05-23,15.61
002030.SZ,2018-05-24,15.68
002030.SZ,2018-05-25,15.64
002030.SZ,2018-05-28,15.07
002030.SZ,2018-05-29,15.55
002030.SZ,2018-05-30,14.88
002030.SZ,2018-05-31,15.15
002030.SZ,2018-06-01,15.15
002030.SZ,2018-06-04,15.14
002030.SZ,2018-06-05,15.65
002030.SZ,2018-06-06,15.74
002030.SZ,2018-06-07,15.64
002030.SZ,2018-06-08,15.64
002030.SZ,2018-06-11,15.55
002030.SZ,2018-06-12,15.69
002030.SZ,2018-06-13,15.27
002030.SZ,2018-06-14,15.53
002030.SZ,2018-06-15,15.27
002030.SZ,2018-06-18,15.27
002030.SZ,2018-06-19,14.55
002030.SZ,2018-06-20,14.68
002030.SZ,2018-06-21,14.66
002030.SZ,2018-06-22,14.9
002030.SZ,2018-06-25,15.07
002030.SZ,2018-06-26,15.12
002030.SZ,2018-06-27,15.16
002030.SZ,2018-06-28,15.17
002030.SZ,2018-06-29,15.42
002030.SZ,2018-07-02,15.66
002030.SZ,2018-07-03,15.9
002030.SZ,2018-07-04,16.04
002030.SZ,2018-07-05,16.1
002030.SZ,2018-07-06,15.73
002030.SZ,2018-07-09,15.81
002030.SZ,2018-07-10,15.83
002030.SZ,2018-07-11,15.82
002030.SZ,2018-07-12,15.95
002030.SZ,2018-07-13,16.35
002030.SZ,2018-07-16,16.46
002030.SZ,2018-07-17,16.41
002030.SZ,2018-07-18,16.03
002030.SZ,2018-07-19,16.11
002030.SZ,2018-07-20,16.2
002030.SZ,2018-07-23,16.16
002030.SZ,2018-07-24,16.09
002030.SZ,2018-07-25,16.08
002030.SZ,2018-07-26,16.08
002030.SZ,2018-07-27,16.06
002030.SZ,2018-07-30,16.1
002030.SZ,2018-07-31,16.21
002030.SZ,2018-08-01,16.25
002030.SZ,2018-08-02,16.46
002030.SZ,2018-08-03,16.54
002030.SZ,2018-08-06,16.6
002030.SZ,2018-08-07,16.81
002030.SZ,2018-08-08,16.85
002030.SZ,2018-08-09,16.57
002030.SZ,2018-08-10,16.3
002030.SZ,2018-08-13,16.29
002030.SZ,2018-08-14,16.28
002030.SZ,2018-08-15,16.48
002030.SZ,2018-08-16,16.81
002030.SZ,2018-08-17,17.1
002030.SZ,2018-08-20,17.2
002030.SZ,2018-08-21,17.15
002030.SZ,2018-08-22,17.19
002030.SZ,2018-08-23,17.17
002030.SZ,2018-08-24,17.27
002030.SZ,2018-08-27,17.35
002030.SZ,2018-08-28,17.63
002030.SZ,2018-08-29,18.22
002030.SZ,2018-08-30,18.22
002030.SZ,2018-08-31,18.08
002030.SZ,2018-09-03,17.99
002030.SZ,2018-09-04,17.73
002030.SZ,2018-09-05,17.7
002030.SZ,2018-09-06,17.7
002030.SZ,2018-09-07,17.7
002030.SZ,2018-09-10,17.79
002030.SZ,2018-09-11,17.91
002030.SZ,2018-09-12,17.95
002030.SZ,2018-09-13,17.95
002030.SZ,2018-09-14,17.9
002030.SZ,2018-09-17,17.89
002030.SZ,2018-09-18,17.89
002030.SZ,2018-09-19,17.77
002030.SZ,2018-09-20,17.84
002030.SZ,2018-09-21,18.02
002030.SZ,2018-09-24,18.02
002030.SZ,2018-09-25,18.22
002030.SZ,2018-09-26,18.3
002030.SZ,2018-09-27,18.3
002030.SZ,2018-09-28,18.29
002030.SZ,2018-10-01,18.29
002030.SZ,2018-10-02,18.29
002030.SZ,2018-10-03,18.29
002030.SZ,2018-10-04,18.29
002030.SZ,2018-10-05,18.29
002030.SZ,2018-10-08,18.32
002030.SZ,2018-10-09,18.39
002030.SZ,2018-10-10,18.55
002030.SZ,2018-10-11,18.15
002030.SZ,2018-10-12,16.8
002030.SZ,2018-10-15,15.78
002030.SZ,2018-10-16,14.2
002030.SZ,2018-10-17,13.7
002030.SZ,2018-10-18,13.06
002030.SZ,2018-10-19,13.55
002030.SZ,2018-10-22,13.91
002030.SZ,2018-10-23,13.3
002030.SZ,2018-10-24,12.6
002030.SZ,2018-10-25,12.14
002030.SZ,2018-10-26,11.79
002030.SZ,2018-10-29,11.65
002030.SZ,2018-10-30,11.3
002030.SZ,2018-10-31,11.42
002030.SZ,2018-11-01,11.56
002030.SZ,2018-11-02,11.9
002030.SZ,2018-11-05,12.13
002030.SZ,2018-11-06,12.05
002030.SZ,2018-11-07,11.98
002030.SZ,2018-11-08,12.51
002030.SZ,2018-11-09,12.15
002030.SZ,2018-11-12,12.29
002030.SZ,2018-11-13,12.52
002030.SZ,2018-11-14,12.54
002030.SZ,2018-11-15,12.84
002030.SZ,2018-11-16,13.22
002030.SZ,2018-11-19,13.0
002030.SZ,2018-11-20,12.47
002030.SZ,2018-11-21,13.0
002030.SZ,2018-11-22,12.97
002030.SZ,2018-11-23,12.54
002030.SZ,2018-11-26,12.66
002030.SZ,2018-11-27,12.56
002030.SZ,2018-11-28,12.28
002030.SZ,2018-11-29,11.89
002030.SZ,2018-11-30,11.53
002030.SZ,2018-12-03,11.97
002030.SZ,2018-12-04,12.15
002030.SZ,2018-12-05,12.21
002030.SZ,2018-12-06,11.88
002030.SZ,2018-12-07,11.74
002030.SZ,2018-12-10,11.5
002030.SZ,2018-12-11,11.64
002030.SZ,2018-12-12,11.59
002030.SZ,2018-12-13,11.65
002030.SZ,2018-12-14,11.32
002030.SZ,2018-12-17,11.29
002030.SZ,2018-12-18,11.39
002030.SZ,2018-12-19,11.2
002030.SZ,2018-12-20,11.19
002030.SZ,2018-12-21,11.03
002030.SZ,2018-12-24,11.05
002030.SZ,2018-12-25,10.34
002030.SZ,2018-12-26,10.2
002030.SZ,2018-12-27,9.51
002030.SZ,2018-12-28,10.16
002030.SZ,2018-12-31,10.16
002030.SZ,2019-01-01,10.16
002030.SZ,2019-01-02,9.99
002030.SZ,2019-01-03,9.86
002030.SZ,2019-01-04,10.1
002030.SZ,2019-01-07,10.19
002030.SZ,2019-01-08,10.12
002030.SZ,2019-01-09,10.15
002030.SZ,2019-01-10,10.25
002030.SZ,2019-01-11,10.16
002030.SZ,2019-01-14,10.18
002030.SZ,2019-01-15,10.19
002030.SZ,2019-01-16,10.12
002030.SZ,2019-01-17,9.87
002030.SZ,2019-01-18,10.03
002030.SZ,2019-01-21,10.17
002030.SZ,2019-01-22,9.97
002030.SZ,2019-01-23,9.91
002030.SZ,2019-01-24,10.05
002030.SZ,2019-01-25,9.87
002030.SZ,2019-01-28,9.75
002030.SZ,2019-01-29,9.29
002030.SZ,2019-01-30,9.12
002030.SZ,2019-01-31,8.96
002030.SZ,2019-02-01,9.35
002030.SZ,2019-02-04,9.35
002030.SZ,2019-02-05,9.35
002030.SZ,2019-02-06,9.35
002030.SZ,2019-02-07,9.35
002030.SZ,2019-02-08,9.35
002030.SZ,2019-02-11,9.75
002030.SZ,2019-02-12,10.05
002030.SZ,2019-02-13,10.17
002030.SZ,2019-02-14,10.27
002030.SZ,2019-02-15,10.19
002030.SZ,2019-02-18,10.57
002030.SZ,2019-02-19,10.69
002030.SZ,2019-02-20,10.49
002030.SZ,2019-02-21,10.58
002030.SZ,2019-02-22,10.63
002030.SZ,2019-02-25,11.3
002030.SZ,2019-02-26,11.45
002030.SZ,2019-02-27,11.34
002030.SZ,2019-02-28,11.88
002030.SZ,2019-03-01,11.71
002030.SZ,2019-03-04,12.5
002030.SZ,2019-03-05,12.8
002030.SZ,2019-03-06,13.17
002030.SZ,2019-03-07,12.96
002030.SZ,2019-03-08,12.64
002030.SZ,2019-03-11,13.69
002030.SZ,2019-03-12,13.55
002030.SZ,2019-03-13,13.29
002030.SZ,2019-03-14,12.49
002030.SZ,2019-03-15,12.56
002030.SZ,2019-03-18,12.86
002030.SZ,2019-03-19,13.14
002030.SZ,2019-03-20,13.04
002030.SZ,2019-03-21,13.56
002030.SZ,2019-03-22,14.46
002030.SZ,2019-03-25,14.56
002030.SZ,2019-03-26,13.79
002030.SZ,2019-03-27,13.81
002030.SZ,2019-03-28,13.28
002030.SZ,2019-03-29,13.3
002030.SZ,2019-04-01,13.82
002030.SZ,2019-04-02,13.72
002030.SZ,2019-04-03,13.79
002030.SZ,2019-04-04,13.58
002030.SZ,2019-04-05,13.58
002030.SZ,2019-04-08,13.19
002030.SZ,2019-04-09,13.28
002030.SZ,2019-04-10,14.2
002030.SZ,2019-04-11,13.53
002030.SZ,2019-04-12,13.08
002030.SZ,2019-04-15,12.84
002030.SZ,2019-04-16,13.06
002030.SZ,2019-04-17,13.05
002030.SZ,2019-04-18,12.81
002030.SZ,2019-04-19,13.01
002030.SZ,2019-04-22,12.8
002030.SZ,2019-04-23,12.49
002030.SZ,2019-04-24,12.6
002030.SZ,2019-04-25,12.02
002030.SZ,2019-04-26,11.82
002030.SZ,2019-04-29,11.82
002030.SZ,2019-04-30,11.82
002030.SZ,2019-05-01,11.82
002030.SZ,2019-05-02,11.82
002030.SZ,2019-05-03,11.82
002030.SZ,2019-05-06,10.66
002030.SZ,2019-05-07,10.96
002030.SZ,2019-05-08,11.11
002030.SZ,2019-05-09,10.84
002030.SZ,2019-05-10,11.09
002030.SZ,2019-05-13,11.0
002030.SZ,2019-05-14,10.92
002030.SZ,2019-05-15,11.1
002030.SZ,2019-05-16,11.22
002030.SZ,2019-05-17,10.83
002030.SZ,2019-05-20,10.79
002030.SZ,2019-05-21,11.4
002030.SZ,2019-05-22,11.18
002030.SZ,2019-05-23,11.11
002030.SZ,2019-05-24,11.06
002030.SZ,2019-05-27,11.31
002030.SZ,2019-05-28,11.23
002030.SZ,2019-05-29,11.11
002030.SZ,2019-05-30,10.82
002030.SZ,2019-05-31,10.8
002030.SZ,2019-06-03,10.63
002030.SZ,2019-06-04,10.69
002030.SZ,2019-06-05,10.63
002030.SZ,2019-06-06,10.31
002030.SZ,2019-06-07,10.31
002030.SZ,2019-06-10,10.34
002030.SZ,2019-06-11,10.71
002030.SZ,2019-06-12,10.62
002030.SZ,2019-06-13,10.66
002030.SZ,2019-06-14,10.48
002030.SZ,2019-06-17,10.61
002030.SZ,2019-06-18,10.55
002030.SZ,2019-06-19,10.67
002030.SZ,2019-06-20,10.85
002030.SZ,2019-06-21,11.07
002030.SZ,2019-06-24,10.94
002030.SZ,2019-06-25,10.7
002030.SZ,2019-06-26,10.88
002030.SZ,2019-06-27,10.92
002030.SZ,2019-06-28,10.73
002030.SZ,2019-07-01,11.07
002030.SZ,2019-07-02,11.04
002030.SZ,2019-07-03,10.91
002030.SZ,2019-07-04,10.87
002030.SZ,2019-07-05,10.97
002030.SZ,2019-07-08,10.61
002030.SZ,2019-07-09,10.53
002030.SZ,2019-07-10,10.52
002030.SZ,2019-07-11,10.51
002030.SZ,2019-07-12,10.63
002030.SZ,2019-07-15,10.82
002030.SZ,2019-07-16,10.89
002030.SZ,2019-07-17,10.91
002030.SZ,2019-07-18,10.62
002030.SZ,2019-07-19,10.74
002030.SZ,2019-07-22,10.52
002030.SZ,2019-07-23,10.6
002030.SZ,2019-07-24,10.61
002030.SZ,2019-07-25,11.06
002030.SZ,2019-07-26,11.04
002030.SZ,2019-07-29,10.91
002030.SZ,2019-07-30,10.88
002030.SZ,2019-07-31,10.78
002030.SZ,2019-08-01,10.67
002030.SZ,2019-08-02,10.35
002030.SZ,2019-08-05,10.24
002030.SZ,2019-08-06,9.89
002030.SZ,2019-08-07,9.88
002030.SZ,2019-08-08,9.9
002030.SZ,2019-08-09,9.82
002030.SZ,2019-08-12,9.97
002030.SZ,2019-08-13,9.84
002030.SZ,2019-08-14,9.94
002030.SZ,2019-08-15,9.93
002030.SZ,2019-08-16,9.99
002030.SZ,2019-08-19,10.33
002030.SZ,2019-08-20,10.23
002030.SZ,2019-08-21,10.5
002030.SZ,2019-08-22,10.33
002030.SZ,2019-08-23,10.38
002030.SZ,2019-08-26,10.32
002030.SZ,2019-08-27,10.7
002030.SZ,2019-08-28,10.55
002030.SZ,2019-08-29,10.57
002030.SZ,2019-08-30,10.32
002030.SZ,2019-09-02,10.7
002030.SZ,2019-09-03,10.66
002030.SZ,2019-09-04,10.77
002030.SZ,2019-09-05,10.8
002030.SZ,2019-09-06,10.81
002030.SZ,2019-09-09,11.1
002030.SZ,2019-09-10,11.04
002030.SZ,2019-09-11,10.96
002030.SZ,2019-09-12,11.04
002030.SZ,2019-09-13,11.04
002030.SZ,2019-09-16,11.06
002030.SZ,2019-09-17,10.73
002030.SZ,2019-09-18,10.69
002030.SZ,2019-09-19,10.78
002030.SZ,2019-09-20,10.87
002030.SZ,2019-09-23,10.68
002030.SZ,2019-09-24,10.8
002030.SZ,2019-09-25,10.47
002030.SZ,2019-09-26,10.25
002030.SZ,2019-09-27,10.18
002030.SZ,2019-09-30,10.1
002030.SZ,2019-10-01,10.1
002030.SZ,2019-10-02,10.1
002030.SZ,2019-10-03,10.1
002030.SZ,2019-10-04,10.1
002030.SZ,2019-10-07,10.1
002030.SZ,2019-10-08,10.25
002030.SZ,2019-10-09,10.31
002030.SZ,2019-10-10,10.37
002030.SZ,2019-10-11,11.41
002030.SZ,2019-10-14,11.44
002030.SZ,2019-10-15,11.24
002030.SZ,2019-10-16,11.37
002030.SZ,2019-10-17,11.4
002030.SZ,2019-10-18,11.82
002030.SZ,2019-10-21,11.79
002030.SZ,2019-10-22,11.76
002030.SZ,2019-10-23,11.43
002030.SZ,2019-10-24,11.28
002030.SZ,2019-10-25,11.18
002030.SZ,2019-10-28,11.24
002030.SZ,2019-10-29,10.74
002030.SZ,2019-10-30,10.6
002030.SZ,2019-10-31,10.55
002030.SZ,2019-11-01,10.77
002030.SZ,2019-11-04,10.88
002030.SZ,2019-11-05,10.96
002030.SZ,2019-11-06,10.81
002030.SZ,2019-11-07,10.9
002030.SZ,2019-11-08,10.8
002030.SZ,2019-11-11,10.37
002030.SZ,2019-11-12,10.39
002030.SZ,2019-11-13,10.59
002030.SZ,2019-11-14,10.57
002030.SZ,2019-11-15,10.44
002030.SZ,2019-11-18,10.54
002030.SZ,2019-11-19,10.64
002030.SZ,2019-11-20,10.59
002030.SZ,2019-11-21,10.57
002030.SZ,2019-11-22,10.37
002030.SZ,2019-11-25,10.2
002030.SZ,2019-11-26,10.24
002030.SZ,2019-11-27,10.24
002030.SZ,2019-11-28,10.4
002030.SZ,2019-11-29,10.48
002030.SZ,2019-12-02,10.43
002030.SZ,2019-12-03,10.36
002030.SZ,2019-12-04,10.37
002030.SZ,2019-12-05,10.43
002030.SZ,2019-12-06,10.41
000516.SZ,2005-05-18,0.375
000516.SZ,2005-05-19,0.3795
000516.SZ,2005-05-20,0.3787
000516.SZ,2005-05-23,0.3503
000516.SZ,2005-05-24,0.3601
000516.SZ,2005-05-25,0.3601
000516.SZ,2005-05-26,0.366
000516.SZ,2005-05-27,0.3586
000516.SZ,2005-05-30,0.3608
000516.SZ,2005-05-31,0.3638
000516.SZ,2005-06-01,0.3586
000516.SZ,2005-06-02,0.3533
000516.SZ,2005-06-03,0.3548
000516.SZ,2005-06-06,0.3593
000516.SZ,2005-06-07,0.3631
000516.SZ,2005-06-08,0.3631
000516.SZ,2005-06-09,0.3997
000516.SZ,2005-06-10,0.4004
000516.SZ,2005-06-13,0.3907
000516.SZ,2005-06-14,0.3862
000516.SZ,2005-06-15,0.378
000516.SZ,2005-06-16,0.384
000516.SZ,2005-06-17,0.384
000516.SZ,2005-06-20,0.3937
000516.SZ,2005-06-21,0.3855
000516.SZ,2005-06-22,0.387
000516.SZ,2005-06-23,0.3795
000516.SZ,2005-06-24,0.381
000516.SZ,2005-06-27,0.39
000516.SZ,2005-06-28,0.3825
000516.SZ,2005-06-29,0.381
000516.SZ,2005-06-30,0.3705
000516.SZ,2005-07-01,0.3533
000516.SZ,2005-07-04,0.3481
000516.SZ,2005-07-05,0.3444
000516.SZ,2005-07-06,0.3563
000516.SZ,2005-07-07,0.3548
000516.SZ,2005-07-08,0.3429
000516.SZ,2005-07-11,0.3414
000516.SZ,2005-07-12,0.3541
000516.SZ,2005-07-13,0.3519
000516.SZ,2005-07-14,0.3489
000516.SZ,2005-07-15,0.3459
000516.SZ,2005-07-18,0.322
